membros,x_latente,y_integracao_kf,semantico,na_faixa,quadrante
W2048086870|W2108795964|W4285719527,0.032,0.0122,0.3697,0,ruido_quimera
W1541456364|W2126563689|W4285719527,0.018,0.0121,0.0971,0,ruido_quimera
W1492856410|W4285719527|W4298413470,0.0621,0.012,0.2784,1,agenda_pesquisa
W1979968159|W2123755784|W4285719527,0.0609,0.012,0.2529,1,agenda_pesquisa
W2111030512|W3124879925|W4244612406,0.0598,0.012,0.2459,1,agenda_pesquisa
W1601629960|W2325487953|W4285719527,0.0828,0.012,0.0686,0,ruido_quimera
W1506732837|W4206762723|W4285719527,0.054,0.012,0.0,0,ruido_quimera
W1492856410|W2334918364|W4285719527,0.0575,0.0119,0.1593,0,ruido_quimera
W1227306373|W4206762723|W4285719527,0.054,0.0119,0.0,0,ruido_quimera
W4206762723|W4285719527|W67809301,0.054,0.0119,0.0,0,ruido_quimera
W1979968159|W2048086870|W4285719527,0.0575,0.0118,0.2958,1,fechamento_trivial
W2154683088|W4285719527|W4298413470,0.0644,0.0118,0.3682,0,ruido_quimera
W2154683088|W2334918364|W4285719527,0.0598,0.0118,0.2127,0,ruido_quimera
W1492856410|W1601128533|W4285719527,0.0174,0.0118,0.0,0,ruido_quimera
W2025177555|W2111030512|W3124879925,0.0483,0.0117,0.2183,1,fechamento_trivial
W1601128533|W2154683088|W4285719527,0.0598,0.0117,0.0,0,ruido_quimera
W1968044930|W3124879925|W4285719527,0.0575,0.0117,0.1893,0,ruido_quimera
W2988934653|W3124879925|W4285719527,0.0632,0.0116,0.252,1,agenda_pesquisa
W1566478880|W1979968159|W4285719527,0.0805,0.0116,0.3295,0,ruido_quimera
W1601629960|W2493894436|W4285719527,0.0782,0.0116,-0.0145,0,ruido_quimera
W1979968159|W2111030512|W4285719527,0.0609,0.0116,0.1362,0,ruido_quimera
W1492856410|W2007180942|W4285719527,0.0187,0.0116,0.3299,0,ruido_quimera
W2007180942|W2154683088|W4285719527,0.0667,0.0115,0.3161,1,agenda_pesquisa
W2123755784|W4285719527|W4298413470,0.0678,0.0115,0.1734,0,ruido_quimera
W2037306909|W3124879925|W4285719527,0.0655,0.0115,0.196,0,ruido_quimera
W2123755784|W2334918364|W4285719527,0.0632,0.0115,0.205,0,ruido_quimera
W1527571715|W1553746973|W4285719527,0.0609,0.0114,0.1031,0,ruido_quimera
W2048086870|W2334918364|W4285719527,0.0598,0.0114,0.1953,0,ruido_quimera
W1495961791|W2126563689|W4285719527,0.0598,0.0113,0.2701,1,agenda_pesquisa
W1492856410|W2111030512|W3124879925,0.0506,0.0113,0.2311,1,fechamento_trivial
W2083449279|W2126563689|W4285719527,0.0326,0.0113,0.222,1,fechamento_trivial
W2111030512|W3124879925|W52678905,0.069,0.0113,0.1925,0,ruido_quimera
W1492856410|W3023721815|W4285719527,0.0575,0.0113,0.1924,0,ruido_quimera
W1601128533|W2123755784|W4285719527,0.0174,0.0113,0.0,0,ruido_quimera
W1492856410|W2060827592|W4285719527,0.0169,0.0113,0.1708,0,ruido_quimera
W2007180942|W2048086870|W4285719527,0.0667,0.0112,0.2834,1,agenda_pesquisa
W1520641906|W4244612406|W4285719527,0.0517,0.0112,0.2798,1,fechamento_trivial
W2111030512|W2154683088|W3124879925,0.0494,0.0112,0.2391,1,fechamento_trivial
W2007180942|W2123755784|W4285719527,0.0187,0.0112,0.2319,1,fechamento_trivial
W1601629960|W1916207017|W4285719527,0.077,0.0112,-0.0054,0,ruido_quimera
W1527571715|W4206762723|W4285719527,0.0678,0.0112,0.0,0,ruido_quimera
W2111030512|W4285719527|W4298413470,0.0678,0.0112,0.1776,0,ruido_quimera
W2154683088|W3023721815|W4285719527,0.0598,0.0112,0.1493,0,ruido_quimera
W2111030512|W2334918364|W4285719527,0.0174,0.0112,0.1711,0,ruido_quimera
W1601128533|W2048086870|W4285719527,0.0174,0.0112,0.0,0,ruido_quimera
W1566478880|W2334918364|W4285719527,0.0828,0.0111,0.2478,1,agenda_pesquisa
W1566478880|W4285719527|W4298413470,0.0874,0.0111,0.4213,0,ruido_quimera
W2111030512|W2123755784|W3124879925,0.0747,0.0111,0.1807,0,ruido_quimera
W3124879925|W4285719527|W92085004,0.0678,0.0111,0.1434,0,ruido_quimera
W1492856410|W2012275303|W4285719527,0.0621,0.0111,0.3556,0,ruido_quimera
W1541456364|W1601629960|W4285719527,0.0181,0.0111,0.0634,0,ruido_quimera
W2012275303|W2154683088|W4285719527,0.0644,0.011,0.379,0,ruido_quimera
W1601128533|W2111030512|W4285719527,0.0632,0.011,0.0,0,ruido_quimera
W2072863585|W3124879925|W4285719527,0.0632,0.011,0.1471,0,ruido_quimera
W2154683088|W4285719527|W597091629,0.0268,0.011,0.4532,0,ruido_quimera
W1566478880|W1601128533|W4285719527,0.0175,0.011,0.0,0,ruido_quimera
W1601944394|W3124879925|W4285719527,0.0632,0.0109,0.266,1,agenda_pesquisa
W1227306373|W2126563689|W4285719527,0.0563,0.0109,0.2724,1,fechamento_trivial
W1506732837|W2126563689|W4285719527,0.0563,0.0109,0.3083,1,fechamento_trivial
W2007180942|W2111030512|W4285719527,0.0701,0.0109,0.3174,0,ruido_quimera
W2988934653|W4206762723|W4285719527,0.0575,0.0109,0.0,0,ruido_quimera
W1520641906|W4205188686|W4285719527,0.054,0.0109,0.2136,0,ruido_quimera
W1520641906|W2025177555|W4285719527,0.0494,0.0109,0.2124,0,ruido_quimera
W1566478880|W2111030512|W3124879925,0.1046,0.0108,0.2422,1,agenda_pesquisa
W2048086870|W2111030512|W3124879925,0.0563,0.0108,0.2322,1,fechamento_trivial
W1566478880|W2007180942|W4285719527,0.0346,0.0108,0.2816,1,fechamento_trivial
W2123755784|W3023721815|W4285719527,0.0632,0.0108,0.2087,0,ruido_quimera
W2126563689|W4285719527|W67809301,0.0563,0.0108,0.1154,0,ruido_quimera
W1968044930|W4206762723|W4285719527,0.0517,0.0108,0.0,0,ruido_quimera
W2048086870|W2060827592|W4285719527,0.0373,0.0108,0.4359,0,ruido_quimera
W2012275303|W2123755784|W4285719527,0.0678,0.0107,0.2321,1,agenda_pesquisa
W2037306909|W4206762723|W4285719527,0.0598,0.0107,0.0,0,ruido_quimera
W1553746973|W2988934653|W4285719527,0.0506,0.0106,0.247,1,fechamento_trivial
W1520641906|W4285719527|W52678905,0.0494,0.0106,0.2715,1,fechamento_trivial
W2048086870|W3023721815|W4285719527,0.0598,0.0106,0.1574,0,ruido_quimera
W1492856410|W4285719527|W4301066124,0.0552,0.0106,0.1507,0,ruido_quimera
W1553746973|W2037306909|W4285719527,0.0185,0.0106,0.3222,0,ruido_quimera
W1520641906|W2154683088|W4285719527,0.077,0.0105,0.3015,1,agenda_pesquisa
W2154683088|W4285719527|W4301066124,0.0575,0.0105,0.2297,1,fechamento_trivial
W2048894562|W4244612406|W4285719527,0.054,0.0105,0.2903,1,fechamento_trivial
W1566478880|W3023721815|W4285719527,0.0828,0.0105,0.1861,0,ruido_quimera
W1492856410|W1520641906|W4285719527,0.0747,0.0105,0.2142,0,ruido_quimera
W2012275303|W2048086870|W4285719527,0.0644,0.0105,0.317,0,ruido_quimera
W4206762723|W4285719527|W92085004,0.0621,0.0105,0.0,0,ruido_quimera
W1520641906|W2048086870|W4285719527,0.0193,0.0105,0.2144,0,ruido_quimera
W2111030512|W3023721815|W4285719527,0.0174,0.0105,-0.0209,0,ruido_quimera
W1520641906|W2123755784|W4285719527,0.0805,0.0104,0.1358,0,ruido_quimera
W1601944394|W4206762723|W4285719527,0.0575,0.0104,0.0,0,ruido_quimera
W2072863585|W4206762723|W4285719527,0.0575,0.0104,0.0,0,ruido_quimera
W1486212401|W1492856410|W4285719527,0.0552,0.0104,0.0952,0,ruido_quimera
W1566478880|W2012275303|W4285719527,0.0874,0.0103,0.4176,0,ruido_quimera
W2012275303|W2111030512|W4285719527,0.0678,0.0103,0.1546,0,ruido_quimera
W1486212401|W2154683088|W4285719527,0.0575,0.0103,0.1054,0,ruido_quimera
W1492856410|W2017802748|W4285719527,0.0575,0.0103,0.1323,0,ruido_quimera
W1520641906|W1566478880|W4285719527,0.1,0.0102,0.2507,1,agenda_pesquisa
W1495961791|W1601629960|W4285719527,0.077,0.0102,0.2553,1,agenda_pesquisa
W1527571715|W2126563689|W4285719527,0.0701,0.0102,0.2189,1,agenda_pesquisa
W2123755784|W4285719527|W4301066124,0.0609,0.0102,0.2309,1,agenda_pesquisa
W1520641906|W2111030512|W4285719527,0.0805,0.0102,0.061,0,ruido_quimera
W1601629960|W2083449279|W4285719527,0.077,0.0102,0.1783,0,ruido_quimera
W2017802748|W2154683088|W4285719527,0.0598,0.0102,0.2067,0,ruido_quimera
W2048894562|W4205188686|W4285719527,0.0563,0.0101,0.2624,1,fechamento_trivial
W1553746973|W4285719527|W92085004,0.0552,0.0101,0.2815,1,fechamento_trivial
W1492856410|W2120106358|W4285719527,0.0182,0.0101,0.2226,1,fechamento_trivial
W3124879925|W4285719527|W90769783,0.0655,0.0101,0.3673,0,ruido_quimera
W1553746973|W1566478880|W4244612406,0.0517,0.0101,0.3477,0,ruido_quimera
W2120106358|W2154683088|W4285719527,0.0632,0.01,0.2858,1,agenda_pesquisa
W1553746973|W1566478880|W4205188686,0.0529,0.01,0.274,1,fechamento_trivial
W2025177555|W2048894562|W4285719527,0.0517,0.01,0.2889,1,fechamento_trivial
W1553746973|W2025177555|W2123755784,0.0483,0.01,0.2349,1,fechamento_trivial
W2048086870|W4285719527|W4301066124,0.0268,0.01,0.2806,1,fechamento_trivial
W4206762723|W4285719527|W90769783,0.0598,0.01,0.0,0,ruido_quimera
W1553746973|W1601944394|W4285719527,0.0506,0.01,0.2088,0,ruido_quimera
W1553746973|W2072863585|W4285719527,0.0506,0.01,0.351,0,ruido_quimera
W2017802748|W2123755784|W4285719527,0.0632,0.0099,0.1496,0,ruido_quimera
W1486212401|W2123755784|W4285719527,0.0609,0.0099,0.1341,0,ruido_quimera
W2126563689|W2988934653|W4285719527,0.0598,0.0099,0.083,0,ruido_quimera
W1970428482|W4206762723|W4285719527,0.0586,0.0099,0.0,0,ruido_quimera
W1566478880|W4285719527|W4301066124,0.0805,0.0098,0.2859,1,agenda_pesquisa
W1506732837|W1601629960|W4285719527,0.0736,0.0098,0.2721,1,agenda_pesquisa
W1601629960|W4285719527|W67809301,0.0736,0.0098,0.2927,1,agenda_pesquisa
W1970428482|W3124879925|W4285719527,0.0644,0.0098,0.2369,1,agenda_pesquisa
W1227306373|W1601629960|W4285719527,0.0736,0.0098,0.3334,0,ruido_quimera
W233775549|W4206762723|W4285719527,0.0609,0.0098,0.0,0,ruido_quimera
W1553746973|W1566478880|W2025177555,0.0586,0.0098,0.3536,0,ruido_quimera
W1486212401|W2048086870|W4285719527,0.0575,0.0098,0.1101,0,ruido_quimera
W2111030512|W4285719527|W4301066124,0.0343,0.0098,0.2061,0,ruido_quimera
W1553746973|W2123755784|W52678905,0.0632,0.0097,0.248,1,agenda_pesquisa
W2037306909|W2126563689|W4285719527,0.0621,0.0097,0.2832,1,agenda_pesquisa
W2017802748|W2048086870|W4285719527,0.0598,0.0097,0.2393,1,agenda_pesquisa
W1968044930|W2126563689|W4285719527,0.054,0.0097,0.3154,1,fechamento_trivial
W1492856410|W1553746973|W2123755784,0.0747,0.0097,0.2152,0,ruido_quimera
W1492856410|W2140409505|W4285719527,0.0667,0.0097,0.1849,0,ruido_quimera
W2120106358|W2123755784|W4285719527,0.0667,0.0097,0.2045,0,ruido_quimera
W1553746973|W2123755784|W2154683088,0.1057,0.0096,0.2937,1,agenda_pesquisa
W233775549|W3124879925|W4285719527,0.0667,0.0096,0.216,1,agenda_pesquisa
W1486212401|W1566478880|W4285719527,0.0805,0.0096,0.1662,0,ruido_quimera
W2101157755|W4206762723|W4285719527,0.0598,0.0096,0.0,0,ruido_quimera
W1492856410|W2061977616|W4285719527,0.0586,0.0096,0.1113,0,ruido_quimera
W1486212401|W2111030512|W4285719527,0.0163,0.0096,0.1215,0,ruido_quimera
W1492856410|W1553746973|W1566478880,0.0943,0.0095,0.3117,1,agenda_pesquisa
W1566478880|W2017802748|W4285719527,0.0828,0.0095,0.2426,1,agenda_pesquisa
W1492856410|W1495419098|W4285719527,0.0489,0.0095,0.3002,1,fechamento_trivial
W2140409505|W2154683088|W4285719527,0.0349,0.0095,0.2455,1,fechamento_trivial
W2048086870|W2120106358|W4285719527,0.0183,0.0095,0.2682,1,fechamento_trivial
W1553746973|W1566478880|W52678905,0.1103,0.0095,0.3227,0,ruido_quimera
W4206762723|W4244612406|W4285719527,0.0747,0.0095,0.0,0,ruido_quimera
W2026948646|W4206762723|W4285719527,0.0632,0.0095,0.0,0,ruido_quimera
W2026948646|W3130930004|W4285719527,0.0494,0.0095,0.2036,0,ruido_quimera
W2017802748|W2111030512|W4285719527,0.0174,0.0095,0.0108,0,ruido_quimera
W2126563689|W4285719527|W92085004,0.0644,0.0094,0.3014,1,agenda_pesquisa
W3130930004|W4244612406|W4285719527,0.0609,0.0094,0.2982,1,agenda_pesquisa
W1601944394|W2126563689|W4285719527,0.0598,0.0094,0.3146,1,agenda_pesquisa
W1553746973|W1566478880|W2154683088,0.0736,0.0094,0.4722,0,ruido_quimera
W2072863585|W2126563689|W4285719527,0.0598,0.0093,0.2229,1,agenda_pesquisa
W2111030512|W2120106358|W4285719527,0.0183,0.0093,0.2281,1,fechamento_trivial
W1566478880|W2120106358|W4285719527,0.0862,0.0093,0.3419,0,ruido_quimera
W2048086870|W2061977616|W4285719527,0.0311,0.0092,0.2735,1,fechamento_trivial
W1492856410|W2048894562|W4285719527,0.077,0.0092,0.1849,0,ruido_quimera
W4205188686|W4206762723|W4285719527,0.077,0.0092,0.0,0,ruido_quimera
W1553746973|W2111030512|W2123755784,0.0747,0.0092,0.1704,0,ruido_quimera
W2025177555|W4206762723|W4285719527,0.0724,0.0092,0.0,0,ruido_quimera
W2048894562|W4285719527|W52678905,0.0517,0.0092,0.177,0,ruido_quimera
W2123755784|W2140409505|W4285719527,0.0189,0.0092,0.1055,0,ruido_quimera
W2048894562|W2154683088|W4285719527,0.0793,0.0091,0.2262,1,agenda_pesquisa
W2048086870|W2140409505|W4285719527,0.0189,0.0091,0.2659,1,fechamento_trivial
W1527571715|W1601629960|W4285719527,0.0874,0.0091,0.0984,0,ruido_quimera
W1553746973|W4285719527|W90769783,0.0529,0.0091,0.3986,0,ruido_quimera
W3130930004|W4205188686|W4285719527,0.0632,0.009,0.2611,1,agenda_pesquisa
W1554940969|W2154683088|W4285719527,0.0338,0.009,0.2953,1,fechamento_trivial
W1553746973|W1566478880|W2111030512,0.1046,0.009,0.2118,0,ruido_quimera
W1553746973|W2048086870|W2111030512,0.0563,0.009,0.2119,0,ruido_quimera
W1566478880|W2140409505|W4285719527,0.092,0.0089,0.293,1,agenda_pesquisa
W2126563689|W4285719527|W90769783,0.0621,0.0089,0.2156,1,agenda_pesquisa
W2111030512|W2140409505|W4285719527,0.0724,0.0089,0.1527,0,ruido_quimera
W4206762723|W4285719527|W52678905,0.0724,0.0089,0.0,0,ruido_quimera
W2026948646|W3124879925|W4285719527,0.069,0.0089,0.1816,0,ruido_quimera
W3124879925|W4244612406|W4285719527,0.0805,0.0088,0.2586,1,agenda_pesquisa
W2126563689|W233775549|W4285719527,0.0632,0.0088,0.3061,1,agenda_pesquisa
W1970428482|W2126563689|W4285719527,0.0609,0.0088,0.2493,1,agenda_pesquisa
W2025177555|W3130930004|W4285719527,0.0586,0.0088,0.2887,1,fechamento_trivial
W2154683088|W4206762723|W4285719527,0.1,0.0088,0.0,0,ruido_quimera
W1492856410|W4206762723|W4285719527,0.0977,0.0088,0.0,0,ruido_quimera
W1553746973|W1970428482|W4285719527,0.0517,0.0088,0.2126,0,ruido_quimera
W1492856410|W2013386523|W4285719527,0.0326,0.0088,0.1745,0,ruido_quimera
W2048086870|W4206762723|W4285719527,0.0198,0.0088,0.0,0,ruido_quimera
W1601629960|W2988934653|W4285719527,0.0183,0.0088,0.1137,0,ruido_quimera
W2048894562|W2123755784|W4285719527,0.0828,0.0087,0.2245,1,agenda_pesquisa
W1601629960|W1968044930|W4285719527,0.0713,0.0087,0.2564,1,agenda_pesquisa
W2123755784|W4206762723|W4285719527,0.1034,0.0087,0.0,0,ruido_quimera
W2013386523|W2154683088|W4285719527,0.0632,0.0087,0.2072,0,ruido_quimera
W1601629960|W2037306909|W4285719527,0.0793,0.0086,0.2598,1,agenda_pesquisa
W2048086870|W2048894562|W4285719527,0.0793,0.0086,0.301,1,agenda_pesquisa
W2101157755|W3124879925|W4285719527,0.0655,0.0086,0.2382,1,agenda_pesquisa
W1553746973|W233775549|W4285719527,0.054,0.0086,0.29,1,fechamento_trivial
W1554940969|W2123755784|W4285719527,0.0338,0.0086,0.1299,0,ruido_quimera
W2101157755|W2126563689|W4285719527,0.0621,0.0085,0.2677,1,agenda_pesquisa
W1566478880|W4206762723|W4285719527,0.123,0.0085,0.0,0,ruido_quimera
W2111030512|W4206762723|W4285719527,0.038,0.0085,0.0,0,ruido_quimera
W1566478880|W2048894562|W4285719527,0.1023,0.0084,0.2795,1,agenda_pesquisa
W2048894562|W2111030512|W4285719527,0.0828,0.0084,0.2957,1,agenda_pesquisa
W1601629960|W4285719527|W92085004,0.0816,0.0084,0.2297,1,agenda_pesquisa
W2154683088|W2325487953|W4285719527,0.069,0.0084,0.2742,1,agenda_pesquisa
W2026948646|W2126563689|W4285719527,0.0655,0.0084,0.3028,1,agenda_pesquisa
W3124879925|W4205188686|W4285719527,0.0828,0.0084,0.1955,0,ruido_quimera
W2126563689|W4244612406|W4285719527,0.077,0.0084,0.3689,0,ruido_quimera
W1554940969|W2111030512|W4285719527,0.0338,0.0084,0.2,0,ruido_quimera
W1601629960|W1601944394|W4285719527,0.077,0.0083,0.278,1,agenda_pesquisa
W2048086870|W2325487953|W4285719527,0.069,0.0083,0.276,1,agenda_pesquisa
W1554940969|W1566478880|W4285719527,0.0471,0.0083,0.2957,1,fechamento_trivial
W1601629960|W2072863585|W4285719527,0.077,0.0083,0.3913,0,ruido_quimera
W2013386523|W2123755784|W4285719527,0.0183,0.0083,0.1551,0,ruido_quimera
W2126563689|W4205188686|W4285719527,0.0793,0.0082,0.2468,1,agenda_pesquisa
W2025177555|W2126563689|W4285719527,0.0747,0.0082,0.2175,1,agenda_pesquisa
W1492856410|W2123709218|W4285719527,0.0552,0.0082,0.2327,1,fechamento_trivial
W2013386523|W2048086870|W4285719527,0.0444,0.0082,0.231,1,fechamento_trivial
W2025177555|W3124879925|W4285719527,0.0782,0.0082,0.2023,0,ruido_quimera
W1492856410|W3121147769|W4285719527,0.0644,0.0081,0.2189,1,agenda_pesquisa
W1492856410|W2015930340|W4285719527,0.0184,0.0081,0.2157,1,fechamento_trivial
W1492856410|W3130930004|W4285719527,0.0839,0.0081,0.1881,0,ruido_quimera
W3130930004|W4285719527|W52678905,0.0586,0.0081,0.181,0,ruido_quimera
W1566478880|W2013386523|W4285719527,0.0184,0.008,0.2783,1,fechamento_trivial
W2013386523|W2111030512|W4285719527,0.0667,0.008,0.0967,0,ruido_quimera
W2154683088|W3121147769|W4285719527,0.0667,0.008,0.3381,0,ruido_quimera
W1553746973|W2026948646|W4285719527,0.0563,0.008,0.2064,0,ruido_quimera
W2015930340|W2154683088|W4285719527,0.0184,0.008,0.3806,0,ruido_quimera
W2154683088|W3130930004|W4285719527,0.0862,0.0079,0.2331,1,agenda_pesquisa
W1601629960|W4285719527|W90769783,0.0793,0.0079,0.2727,1,agenda_pesquisa
W2126563689|W2154683088|W4285719527,0.1023,0.0078,0.2879,1,agenda_pesquisa
W1553746973|W4244612406|W4285719527,0.0678,0.0078,0.2676,1,agenda_pesquisa
W1492856410|W2126563689|W4285719527,0.1,0.0078,0.3244,0,ruido_quimera
W2126563689|W4285719527|W52678905,0.0194,0.0078,0.3588,0,ruido_quimera
W1601629960|W233775549|W4285719527,0.0805,0.0077,0.2591,1,agenda_pesquisa
W1601629960|W1970428482|W4285719527,0.0782,0.0077,0.2569,1,agenda_pesquisa
W1553746973|W2101157755|W4285719527,0.0457,0.0077,0.3137,1,fechamento_trivial
W2048086870|W2126563689|W4285719527,0.1023,0.0077,0.1615,0,ruido_quimera
W2048086870|W2123709218|W4285719527,0.0342,0.0077,0.373,0,ruido_quimera
W2123755784|W3121147769|W4285719527,0.0187,0.0077,0.1956,0,ruido_quimera
W2123755784|W3130930004|W4285719527,0.0897,0.0076,0.224,1,agenda_pesquisa
W2123755784|W2126563689|W4285719527,0.1057,0.0076,0.1045,0,ruido_quimera
W1492856410|W3124879925|W4285719527,0.1034,0.0075,0.233,1,agenda_pesquisa
W2048086870|W3130930004|W4285719527,0.0862,0.0075,0.3012,1,agenda_pesquisa
W3124879925|W4285719527|W52678905,0.0782,0.0075,0.1653,0,ruido_quimera
W2111030512|W2126563689|W4285719527,0.0198,0.0075,0.2057,0,ruido_quimera
W1601629960|W4244612406|W4285719527,0.0943,0.0074,0.2505,1,agenda_pesquisa
W1601629960|W2026948646|W4285719527,0.0828,0.0074,0.2432,1,agenda_pesquisa
W1566478880|W2126563689|W4285719527,0.1253,0.0074,0.1893,0,ruido_quimera
W1553746973|W4205188686|W4285719527,0.0701,0.0074,0.1728,0,ruido_quimera
W2111030512|W3121147769|W4285719527,0.0701,0.0074,0.1751,0,ruido_quimera
W2154683088|W3124879925|W4285719527,0.1057,0.0073,0.3013,1,agenda_pesquisa
W2111030512|W3130930004|W4285719527,0.0897,0.0073,0.2905,1,agenda_pesquisa
W1553746973|W2025177555|W4285719527,0.0655,0.0073,0.2414,1,agenda_pesquisa
W2137358449|W4206762723|W4285719527,0.0621,0.0073,0.0,0,ruido_quimera
W2168605160|W4206762723|W4285719527,0.0586,0.0073,0.0,0,ruido_quimera
W1966402429|W4206762723|W4285719527,0.0483,0.0073,0.0,0,ruido_quimera
W2009202666|W4206762723|W4285719527,0.0483,0.0073,0.0,0,ruido_quimera
W1566478880|W2015930340|W4285719527,0.0461,0.0073,0.4534,0,ruido_quimera
W2015930340|W2111030512|W4285719527,0.0456,0.0073,0.1773,0,ruido_quimera
W1566478880|W3121147769|W4285719527,0.0188,0.0073,0.3975,0,ruido_quimera
W2129261459|W4206762723|W4285719527,0.0152,0.0073,0.0,0,ruido_quimera
W1566478880|W3130930004|W4285719527,0.1092,0.0072,0.2844,1,agenda_pesquisa
W1601629960|W4205188686|W4285719527,0.0966,0.0071,0.1844,0,ruido_quimera
W1601629960|W2025177555|W4285719527,0.092,0.0071,0.1588,0,ruido_quimera
W2123755784|W3124879925|W4285719527,0.1092,0.007,0.2136,0,ruido_quimera
W2048086870|W3124879925|W4285719527,0.1057,0.0068,0.2498,1,agenda_pesquisa
W1601629960|W4285719527|W52678905,0.092,0.0068,0.265,1,agenda_pesquisa
W1601629960|W2154683088|W4285719527,0.1195,0.0067,0.2269,1,agenda_pesquisa
W1492856410|W1601629960|W4285719527,0.1172,0.0067,0.2313,1,agenda_pesquisa
W2111030512|W3124879925|W4285719527,0.0199,0.0067,0.1548,0,ruido_quimera
W1553746973|W4285719527|W52678905,0.0655,0.0066,0.243,1,agenda_pesquisa
W1566478880|W3124879925|W4285719527,0.1287,0.0066,0.3274,0,ruido_quimera
W1601629960|W2048086870|W4285719527,0.1195,0.0066,0.1278,0,ruido_quimera
W1492856410|W1553746973|W4285719527,0.0908,0.0065,0.227,1,agenda_pesquisa
W1601629960|W2123755784|W4285719527,0.123,0.0065,0.1037,0,ruido_quimera
W1553746973|W2154683088|W4285719527,0.0931,0.0064,0.2772,1,agenda_pesquisa
W1566478880|W1601629960|W4285719527,0.1425,0.0064,0.1521,0,ruido_quimera
W1601629960|W2111030512|W4285719527,0.0385,0.0064,0.0885,0,ruido_quimera
W2126563689|W2137358449|W4285719527,0.0644,0.0062,0.0804,0,ruido_quimera
W2126563689|W2168605160|W4285719527,0.0609,0.0062,0.0623,0,ruido_quimera
W1966402429|W2126563689|W4285719527,0.0506,0.0062,0.1684,0,ruido_quimera
W2009202666|W2126563689|W4285719527,0.0506,0.0062,-0.0234,0,ruido_quimera
W2126563689|W2129261459|W4285719527,0.0153,0.0062,0.121,0,ruido_quimera
W1553746973|W2123755784|W4285719527,0.0197,0.0061,0.2548,1,fechamento_trivial
W2048086870|W4285719527|W67809301,0.0174,0.0061,0.2788,1,fechamento_trivial
W1553746973|W2048086870|W4285719527,0.0197,0.006,0.2607,1,fechamento_trivial
W1553746973|W2111030512|W4285719527,0.0966,0.0058,0.083,0,ruido_quimera
W1553746973|W1566478880|W4285719527,0.0198,0.0057,0.308,1,fechamento_trivial
W1601629960|W2168605160|W4285719527,0.0782,0.0052,0.2156,1,agenda_pesquisa
W1601629960|W2129261459|W4285719527,0.0701,0.0052,0.1666,0,ruido_quimera
